ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.2402927328088795,197.70428379256282,22482.009741185277,7.316132777940738,328.99299042107185,428.03886032821447,14.133179277121767,65.20729019403359,4.043100090090331,1
5.628313271623295,192.3407436816268,22856.74290130993,7.764692573248689,343.0395092663153,439.0547586603561,15.199905597375905,50.22994366305907,4.061644660822068,1
7.146623572619534,196.35853674012256,22360.74005277347,7.027811939900875,336.0394324300048,438.2241334185266,14.42735748309405,66.95577862952534,3.961010262526538,0
7.132190820036566,195.9927867486376,21800.110921703028,7.037632763947833,332.32322906652905,435.3025955889365,14.315369928012844,64.29644892604246,3.947216343457856,0
7.130099196200058,275.6797801464157,9480.617796477698,8.415948255041112,295.6188377042756,383.45506826281496,18.32287884547065,94.41630108075182,1.986191593058412,0
7.055708998761675,195.04818301532188,22116.329645489914,7.097688384257622,336.6954396678457,422.5491359265413,14.478539998079462,66.99505764456453,3.9270646151001216,0
7.01407098405099,195.06253394404305,21724.342144232767,7.1990997942734065,332.983048761765,432.8309657171054,14.412828609708367,66.42292963886104,3.9310096338003317,0
7.138366698043255,198.52624124618754,22541.44031640069,7.043467736114182,328.4695251298826,424.5395663110409,14.319129664812012,65.91883721603665,4.042540301439569,1
7.067743717803597,196.64514527851077,21506.23063811838,6.988947105680003,334.67597585583053,425.88364065738693,14.314747981886063,65.80095907322924,4.00363608943168,0
7.120998006597381,196.17255604321645,22602.681896022048,7.078029246675567,326.39049782433204,427.4052487168716,14.760690908880497,67.72550836080153,4.029338227682542,1
6.98072274517653,195.62990388893067,22108.63653166541,7.04729902075363,334.27940258433284,426.7237992684951,14.574025165730827,67.02605966552538,3.9997185282855003,0
7.024322432794207,194.64605907059172,22229.89598629481,7.219953887887749,331.01398806243725,429.8633676350035,14.336057332336253,67.11879187930688,4.006326364231522,1
7.084975796677548,194.96108190917434,21384.642375792166,7.06488685329989,333.79034728668375,424.59345576531734,14.255396396282919,65.44011203174693,3.9960041396508768,0
7.047634141561875,195.04450503640683,21660.900583613457,7.118831227197309,333.0290220402251,421.4371276351945,14.226387419084102,67.32163568683958,4.004564912081039,1
6.959221043478104,195.879813987613,22225.716727256233,7.128320569881724,331.75866628224367,429.39568857616905,13.99784375103612,66.61087710395185,4.038996604734184,0
7.087469208138189,195.20162994699942,21319.233440889086,7.100278124120794,330.0642959353771,426.1187943842024,14.226437319989033,65.36929161955061,3.9775007481953932,0
8.107091815038052,213.02927295867988,24531.86944038499,6.2372223880916655,322.0970558127406,517.4900494452992,14.352031407200116,59.860285558834,2.7691640707511267,0
7.126062532809795,197.72834031367537,21530.039630071937,7.3110088431203835,331.29361402005964,420.5940597571296,14.22769657916135,67.9199027672374,3.989736440276907,1
7.264555049234913,193.86905930539766,21915.398220634903,7.305411634780744,333.8886701101813,421.5116775295995,14.002531216166938,67.61213989220086,3.989269639526603,1
4.0914114501536405,146.78993810075713,24252.45882437874,7.254980810725014,282.6935021085308,482.2944042361673,10.611555510495464,70.06944170830938,5.952324819621305,0
6.069615757057698,186.65903974703812,26138.78019066394,7.7475474812942835,345.70025733716403,415.8869545163145,12.067619565343648,60.41992108497409,3.669711703641994,1
7.146463496526129,194.6481075775098,22255.0377926892,7.221114483370211,332.5847577953747,428.09281990416014,14.034090927873091,66.63751274330087,4.013365053695933,1
7.0629395884220445,194.44528604099727,21960.750377314635,6.919033903543341,331.7465785270787,433.62327226971684,14.33371511118455,67.11910907086825,3.999592608631082,0
7.003401850148084,198.25301732503232,23061.76464469001,7.166442356167788,327.5489222677561,429.8695543009686,14.278258391989636,65.93373586577438,3.962195757293456,1
7.025987406698197,195.9827587305568,22712.04040065651,7.055173736715081,334.6137430041528,433.9265897948834,14.60425050213411,68.01846356676744,4.061313388459025,1
7.002950175565508,197.51761843427155,21432.625133379526,7.029862510419258,331.4827622176821,420.9069303457069,14.394907735980915,65.95947927015241,3.9940464398870694,0
7.167831656735918,197.66328272770778,22353.40164301183,7.0666392293725755,333.4488568193341,433.6952709791707,14.488757460769728,66.87963482094929,3.9189944227403766,0
10.504760200011273,143.76749774277198,31320.24558783106,7.728504926266409,402.9535326402468,491.2160334596138,12.003832437913616,75.64170808330508,4.681366362015815,0
7.0999075619205785,196.86239052941139,21913.877471887536,6.920118458674193,333.71403839996015,428.51370182333153,14.150948861780293,66.1595318423008,3.9559610942623196,0
7.08179203310488,193.98311227990817,21545.439025690586,7.146316888318673,333.0880972742025,427.6944395690646,14.238883262603638,66.137751009081,3.9893006293694904,0
6.994279487278616,194.26197848160746,22780.864888488053,7.103865120636079,335.59791476319776,426.04482133535987,14.377793966221441,64.47255225994155,3.9379257355500705,0
7.078334911433013,198.31127469714866,21956.21299098893,7.22067668945063,330.2311820132729,427.6633506648589,14.332650208060032,66.90898587538598,3.973922195964641,1
2.974429410478532,147.14867466153368,17326.202252565254,2.4985967213169733,393.16874459712665,375.4114700560018,12.798186810813547,76.41306856908497,2.7799018424746342,1
7.225894427244403,196.8683238187931,22029.291924555844,7.1035921211521424,335.6017607822461,417.63448461235396,14.303647112963683,66.93986430315955,4.0179262325240535,1
7.135441453703914,194.72135084625606,22153.010121695464,7.083112136436999,330.3979348101585,423.2135216099846,14.499094198361433,66.56748624836875,4.020718450217628,1
6.8676396525709125,197.06451944040248,21838.08859555113,7.184654863330786,331.14592484548103,419.1213558013528,14.665861204001835,65.99992227867001,3.9548215640888524,0
7.151937304364589,193.83331780341092,22644.991426713783,7.103585423458178,336.0657954865991,410.8086182162345,14.196033981126849,67.03639977817386,3.9767402319074385,1
8.174186267047556,244.24904583770405,31114.82083633101,4.7269122862033495,285.33202575840426,418.6196000757642,14.873626230668153,56.46415749086562,4.709402884560948,1
7.0158100390173335,197.5817047542994,20902.017151848497,7.0153855555284785,333.0924323185233,430.8735489852068,14.292691796554477,66.1245617437958,3.9755218621280535,0
7.059229029766262,195.30065146065277,21768.759214609945,7.016634244758155,333.84165793178704,422.7929504809752,14.428821902203234,66.56681128736739,3.902313341168487,0
7.049843900838033,195.96159746237862,21906.68759795448,7.00542499543067,333.2810690947255,426.6009057980984,14.016819102592471,66.85314765103568,4.0328384985742325,1
7.075688655430374,197.139082958154,22314.088520860645,7.139805623900864,333.7988395785574,429.2653468618467,14.002496934884249,66.52671316770027,4.018297595669803,0
7.200422288812264,197.67935874881792,21297.518069631504,7.030781987167752,335.3372880937207,422.88382339489186,14.308236100640338,66.48193206996258,3.9739471961782855,0
7.107901470924248,196.43316913005438,21860.57550296386,7.0154304342980245,334.7100394468652,438.7143439678227,14.283346600757435,65.96741575071863,3.920530526994958,0
7.0947709148053,196.52816277775122,21979.44384644602,7.158759958558282,330.24349304624286,425.20594884729684,14.319924308978843,67.067065721032,3.9492652623143134,1
7.074027657314812,193.30987607198506,21533.331301130584,7.291853023834761,334.4995472041637,423.0149664309975,14.440127047092066,65.52279523905509,4.065439673373169,1
7.0837226900804415,192.4492194659105,22484.042059815572,7.374515076858729,334.00215125302856,430.98549365838034,14.393149574275293,67.61822069577256,4.024251030758455,1
7.205798744855253,193.84478012799516,21981.417842976458,7.078913593538599,335.14798455928445,417.9014640239824,14.391096509692963,65.46594196812264,3.9088582087137196,1
7.183212981685831,194.61755803464277,22278.98253570473,7.162175905658146,333.3210648115957,421.8769389616816,14.450160034385378,66.91754068148381,4.035726688289301,1
6.5108556110746,223.8606218312135,15147.171463824649,7.667533316037838,389.3911483904019,437.05136427690576,12.085025824992384,52.339075416909125,4.225608375907182,1
7.086280308669608,195.4431190255658,21466.67847250178,7.136137623602899,333.9465475211514,428.99995856807186,14.173429166267619,66.39970490262586,3.9396395269881315,0
7.135391860107941,195.54805698506377,22157.491388592174,7.0626566261088435,333.3143628171141,431.56512133540866,14.690793645058731,65.08239341783842,3.949358217668645,0
7.203584366484227,194.5538673086066,22307.504126130552,7.0323383403483035,333.51182657904616,427.4984466788459,14.356210169451455,66.08382198994647,3.95198479578886,1
7.151205617836385,192.88886736892948,21925.418484547412,7.342494300149946,327.2100345659736,420.72886330426763,14.398500043845534,66.191214787976,3.9832584353656832,1
6.972870909949169,194.72065993025018,22144.05675501577,7.164672428748348,330.94883604039944,423.11408923919623,14.604473097835955,67.24914645294088,3.922564399407623,1
6.985844111547127,193.92497944167624,22380.585546123137,7.204409418283913,335.48987571235796,427.68497273382025,14.266451237170536,67.64727188083201,3.988205524834721,1
6.862936025532809,220.14788910657276,23580.657290482413,6.61154340305096,285.1921809613472,325.72174702513456,13.472757758478451,89.41293484461882,3.8060932559249823,0
7.167756408936086,196.31763224656532,21555.397760290518,7.11105560124116,336.35022054999,427.7796838704691,14.500157454481169,66.96499585677088,3.9977124218596525,0
6.966118479764168,196.0217942251645,21351.2612599176,7.125619436990141,333.7296130906217,421.86566204350385,14.430214874359987,66.58377425134253,3.9960576751202685,0
7.130939666413303,194.097485149934,22359.087274813603,7.222002450653269,333.5411920733615,422.4454237035021,14.414440124398608,67.8739716641413,3.9207797949297762,1
7.144201880108706,195.18243355196535,22032.05942079812,7.248522824190215,334.77598930308176,432.22566784075474,14.304218421720861,68.23044616564528,3.971166368682249,1
7.14157047934895,193.87947479797617,21006.437862755956,7.042547328647233,335.69401765878433,434.8003367200263,14.611732124746682,66.90890034156986,3.9730412705431033,0
4.997770601283687,280.08241070652804,26849.194735446832,6.130756541740465,374.2329605843208,297.611540021754,15.571570956087156,70.5602746097244,3.4046329060198497,1
7.113898344903572,195.22524692581987,22678.942362179943,7.110184874910924,334.74363309338236,420.40101932922335,14.204115996920926,66.78290826352733,3.9557470201824727,1
7.236264010884478,195.91132840926798,22171.09723756185,7.180056425254762,334.40142858908587,435.3249490048778,14.264651757969432,67.37375527224918,4.029686128046707,1
7.1200595491387775,194.75320343044882,21006.15138005026,7.163041941712418,333.2639818886597,427.63236742403035,14.499145593163068,66.43061410351366,3.9705244673165385,0
7.275742677517907,196.97325039140918,21227.85814525585,7.030104531603052,337.20445044937804,422.11890275162614,14.397253630893047,66.10680607637941,3.9743786574793543,0
7.133229909504183,195.7570718617464,22075.587630519814,7.252954953744538,327.4945495067147,428.59800768016385,14.249760604855851,66.2207831199573,3.937277800344064,1
7.248007956505111,197.71279148174895,21783.714361036575,7.07898264573565,333.8256724856257,431.9475740450332,14.1140977281619,67.61047838177882,4.016958387742582,0
9.75270322651984,269.6403780925448,10194.32541115761,7.97804398390079,298.0824622588364,580.0035335754574,12.56261489089428,51.35305213799345,3.4221104746990925,1
7.194185823671449,191.95633981066837,22032.55621168722,7.143602115414858,325.86963108772306,424.67378261102937,14.134436679337984,66.30429953619999,3.9699659630846993,1
6.883003610133818,198.53558936399122,22314.87017887973,7.110387675289477,336.4322237186981,428.3612115329266,14.512167870323486,67.28863614721224,3.949531885126174,0
7.091185031649889,199.73209533707114,22350.380134162504,7.240034952291066,334.8216318798679,426.53190610082584,14.270182977327822,65.86267401344047,4.004095519980203,1
6.966835167879632,158.04306530443398,12256.678286509748,7.105619057118607,371.51743510289,382.4438627183512,14.40808046999507,78.10073531721515,2.9574410713545625,0
6.998331749393948,194.80244055162552,21545.34006624627,7.154617503826804,333.8427819190044,420.16427504569555,14.464723715144833,64.93768690674108,3.870122782654366,0
7.064777861207903,194.6055555509728,21482.887356011564,7.095409707751517,332.56755516551,434.8771993324568,14.107529808800301,66.77659702632303,3.9294930542085424,0
7.062584433913874,195.06656929752754,22027.900169788616,7.235560220170204,331.4562331087479,431.9095988780301,14.615787815183337,66.62619871691398,4.0234721249432095,1
7.150434181924672,198.0095028984101,21576.515121280314,7.069124374565983,332.6057428685408,433.01115257810034,14.106672400273709,66.67859551962844,4.003783434259715,0
7.145153991813294,196.780958872632,22810.53983739486,7.179228447354475,327.7747743116953,423.9038857611171,14.170949418113603,66.18806805520322,3.9647857530940476,1
7.135983526858043,194.57839127677087,21853.088355863863,7.017572332448958,333.20127345372094,421.9974045646431,14.345646837327944,67.08020732032655,3.978399914415498,1
7.121091959341624,197.33156818566326,21328.814774184513,7.026306350069928,332.605652262182,432.7241471022159,14.533346474276431,66.13515664899855,4.020157853179148,0
7.046559493201594,195.55612462308997,21389.946527231004,7.061172131689977,333.8709404143288,425.1764022509855,14.291119660501069,67.15608293808936,3.946564405589635,0
7.124932438056132,196.18194415902377,22458.595068644172,6.9786308254624085,332.18137608959415,425.48885247107245,13.96303411479354,65.17477005367704,3.945363464455682,0
7.08916486993324,196.34593959707414,22274.09289020524,7.204460851407676,332.9853690326966,432.80849984881377,14.190767564093253,66.66269917117798,4.0166245789571615,0
7.143486696511466,195.51117395785602,22518.209833182704,7.25993958904732,328.54129043165983,422.50195178915953,14.463339692350809,66.12978413889648,3.989859841879826,1
6.100245391093,160.60823048420997,13886.809713477494,7.542775331563176,366.688794745683,449.94828652782576,18.72285988661741,64.39052126130528,2.174898198676531,1
7.122740913906494,197.54338818558708,21543.21418588938,7.197169147383943,330.49024320852567,421.73678753661216,14.139982085005363,66.5033124835411,3.9657006768032383,1
7.153754936243354,194.84113952300888,22247.34663971788,7.027840698207689,334.0896662133921,431.2690184912377,14.49968219771347,65.75982124507777,3.980197633868497,0
6.795469009842269,187.78302010878767,15300.838671098294,7.486598423987717,316.9569344844357,498.66592804075066,19.60042881086133,55.4011127224508,5.163088153779066,1
7.117978400736039,196.13484983598605,21227.47794672027,7.133656578083123,333.45024538388657,424.17024782912705,14.381815925409152,66.74122842560527,3.952642747151106,0
7.013350297079847,199.74208600082812,22520.832121699415,7.114291872104829,334.6499785349102,422.07153588957794,14.202920938401203,66.02745953498592,3.9376981949454786,1
7.106823978868024,193.47741802740777,22116.710929563375,7.193754709279707,331.0713719891479,419.33047919386144,14.202856939185583,66.28250640010675,3.96994484545225,1
5.32381558430839,232.36857996920332,37625.75267985834,8.879822933865775,380.57647200065134,580.8977003943793,12.293803052569617,55.31001940953922,2.8807218458729342,0
7.092429022322823,194.3656603404383,22716.329201395594,7.2226848473037215,329.97267459289975,427.1857323373516,14.219822638987198,67.60466502142445,4.049420113493995,1
8.288765459923367,211.4527442696999,11234.04147072334,6.385510463793114,360.8433114643932,525.0886107113272,15.09857050087345,62.9999988960557,3.5805234612779118,0
7.116142795630191,196.93698482663453,21556.849316128028,7.205673532165129,333.6433191598432,421.2027675850459,14.671125243361285,65.69152429526858,3.9995622439350695,1
9.066628053764038,203.3841233574426,22710.458374287573,5.962836939385372,321.585935583121,496.1614523919844,18.367620901414057,76.41651044619393,4.055421250793916,0
7.11424058061409,195.3745160259379,22106.26167584619,7.224492445754292,332.3390436346715,433.66858603806946,14.0936260559478,65.69402602551146,3.935288276353832,1
7.10204896489088,192.78441305718056,22116.738551958882,7.005890207864758,331.2954173081136,433.1356675110519,14.347065273537442,67.65388970907803,3.9348196411371976,1
5.624819996402396,215.82287257203356,9028.760344852111,9.256097772286736,274.2923054061713,340.64839262295163,10.680672738252383,72.48745023112332,4.355489161530189,1
7.106687118142703,195.57126570972616,22118.530087059127,7.111331406590513,330.5544888960452,428.9463353184266,14.000793905844084,66.38270354307443,4.050670822628252,1
7.074928919309412,192.76991296942964,22589.596853577255,7.193905179274206,335.23389264488105,425.58617657790614,14.270836368545273,66.22717313736496,3.9377454831352012,1
7.00774878176008,193.48456914889016,22683.38273249543,7.097489063047977,333.6879996975606,432.3711920185194,14.361765300241347,66.30282954070609,3.9967442451819273,0
9.564853066461303,251.80666547361471,17156.336705105805,6.253179731903874,346.70520909422305,410.3224303156306,18.627125692713832,82.95587203610677,3.182805358542542,0
11.491010908391427,94.81254521783356,37188.826021934,9.263166160944529,258.930600411521,439.8936179168196,16.17275544496954,41.55850071766692,4.369264314437881,1
7.074633083972387,196.64583806442704,21132.318727025002,7.181812792071686,335.40557007458307,427.9450882863185,14.316683728596692,67.27165836946966,3.8810846851354492,0
7.129973571108623,194.30356064652796,22113.85716306974,7.105027003811749,331.40388037260607,430.5422968735313,14.353894471603645,66.6930359058476,3.98625680382011,1
7.105160244104906,197.73716668346916,21819.47643885033,7.2403848069328225,332.14417260484026,421.04122688296576,14.429234349881057,66.66956506013078,3.985003334802727,1
7.12611786579867,195.39010779358003,21840.476706742564,7.108266816761189,329.8160137591142,422.0483861258327,14.498200119260472,66.25296972736703,3.9101152021411414,0
7.3572956881573885,196.64678281187386,22284.297304353342,7.287724938306482,331.27035050709355,422.97901789019716,14.053621832197399,66.76636944039383,3.9465465928233847,1
7.043824733748718,195.27810313177437,21636.616906703843,7.145531494561992,331.0839279608575,426.9686997130219,14.416693545521703,65.39089789345061,3.932751553518304,0
7.189372475950551,199.71161714865625,21854.07107991342,7.278130240661993,326.0254105474193,426.2844653844802,14.56652438124861,66.62191569867689,4.007746358035487,1
6.912739398670409,193.20629097805417,21911.151054492137,7.113421123538429,334.1244797861113,428.8465128037502,14.141413940960216,66.50420023068256,3.9133558585674124,0
5.830542048973098,165.4670247187328,30021.25707852206,8.433096578121011,334.39777726148577,494.15450474617086,16.666613474739336,69.58025301155764,5.192116650426924,0
7.134029446353534,195.2263315421662,20781.57881804161,7.0408830282049175,333.2463031365191,424.29611559909193,14.525216428437862,66.19089885960555,3.9022833972088335,0
7.080829808967946,198.75539716536755,20991.44356498178,7.093512239814643,331.9539507345871,423.12051279498405,14.37836536172449,66.31764776090591,3.997236557183108,0
6.825647036962729,176.84106250266586,12838.914372603773,5.792424747539261,393.7986481897202,447.28911533409513,15.821346313772152,104.23094917140682,2.8044803845141923,0
7.0658952821379355,194.43049660613391,21211.416723850667,7.011671699190869,332.33409671306316,432.3902026265973,14.62978297906886,66.79931446191324,3.9341152089567113,0
7.013590365764026,197.2143115627461,22545.73626639969,7.17314850036602,332.48388528767435,427.1794476528599,14.096884246856131,67.7305591858139,4.0491211535304,1
4.814135620889671,205.21404105658868,17650.405049112054,8.12108014749549,350.4879386993514,414.0307089516421,10.999416075761246,47.4026658716864,5.190851804612128,0
6.957010482863586,197.12650103204248,21982.123832609905,7.130922837133207,338.0597777721452,426.73177099114895,14.614265741375482,65.79482356857388,3.971948788282994,0
5.654118943459351,171.75155094811768,16431.20489706385,7.2834542169338,387.9046318646671,419.0973060519303,11.814852379052638,86.30823644715008,3.4662644582513105,1
7.053217945473667,195.26869859816935,21400.862718168442,7.181801392897225,330.3037724105042,422.71730348244336,14.085137409964492,66.70652705522326,3.93747396089987,1
7.200751185285084,196.8543339189171,22177.818286377278,7.244811270312576,332.37174599465936,422.7388600025757,14.422958375107324,67.20083285494948,4.0037129711233685,1
7.123968348826494,196.78617775455746,22785.127122785558,7.304746499016409,334.46190857282113,420.00886033180575,14.425597362984739,66.38811612033797,4.026433846580838,1
7.176159010554597,196.99291517114867,22201.457505482755,6.969985495626177,337.80616561196905,422.35552247122376,14.524861161739077,66.23587141242604,3.948446200513112,0
6.106759636289104,211.4544891696532,39430.30782271887,8.316897373632388,348.7767188361151,389.5914400911419,12.89695310701478,85.35804917386378,3.924967064282447,0
7.0657879560129455,196.15310834740194,22747.699407696422,7.168775968643974,331.0981436842557,419.22196112211395,14.384097974518204,66.79479725747613,3.993806980945334,1
7.044555037709105,196.99313552876367,22542.42520540281,7.298280899353144,332.52311834319437,422.3834640286598,14.110069392507954,65.24094978266668,3.9892675109877778,1
7.020367772279219,198.1401272838277,22900.082452557483,7.13306457686193,333.2477754452747,433.4554137047547,14.103767335974515,66.42234225860216,4.024458641602388,1
3.637170625355805,238.94374429692908,10102.489720279777,7.532191965992924,337.5344254868793,509.1503233017944,13.818450253490084,49.652834136859504,5.446565702616764,1
6.347020017898686,97.28090859780744,19743.14841649457,3.4026815899619844,305.43123624624263,502.9190132295652,15.09409115186628,86.55416824334111,4.526350938820338,1
7.203389911858142,194.81467724791858,21883.379819804202,7.064766826838218,332.81043344399257,423.8374534251457,14.259921367381788,66.74968199594048,4.001863650953281,0
7.1090468117234265,194.63680212515922,22538.640058153287,7.26163936246308,333.2960531349918,424.01857464722445,14.592732139549796,65.90276599833008,4.020951422053067,1
7.099308594188759,198.33168675175187,21667.74728569661,7.155834082804277,333.9062367796768,429.14257130571593,14.088671665712914,66.47327237192457,3.9625414292390966,0
7.115352046617414,198.63875685842785,22553.114315374096,7.16612405495502,331.69645073871493,427.60112520966595,14.58755892929963,66.89646308889306,3.9659192600271194,1
7.098446424116708,195.17552679327093,21501.296074981277,7.097542877842159,334.46609005006894,424.80230419283026,14.213017882839205,67.08748784581338,4.053239185359574,1
6.9947137131599755,196.43564900204993,21756.56039951773,7.109693361364857,332.30475375164934,429.7155180528684,14.17382412329488,66.56684988889182,3.9822415389939083,0
7.105019123234799,199.72314362281222,20976.162836552416,7.093832071698766,339.99078492048096,428.22241580885543,14.604713675707352,68.26776032584036,3.971819527112841,0
7.035994048202969,195.75610063299325,21222.957613067214,7.108739872242261,334.14982713724265,428.8491688336226,14.439944306432784,65.08309302077159,3.9127060875263053,0
7.025517830969551,196.87079004530614,22142.11628235799,7.127604519881465,336.13428223577125,427.8974600264272,14.189627915875125,64.82759856510197,3.9422361576223417,0
7.101052092689889,194.35462403346222,22514.737250460068,7.221515278094925,331.884080341883,427.4168690055603,14.286620138050173,66.81474100545455,3.958540446457592,1
